filename,dish
Images\churros\1387719.jpg,churros
Images\french_fries\1681867.jpg,french_fries
Images\chicken_wings\1699238.jpg,chicken_wings
Images\club_sandwich\2167750.jpg,club_sandwich
Images\fish_and_chips\1614554.jpg,fish_and_chips
Images\club_sandwich\3866537.jpg,club_sandwich
Images\chicken_quesadilla\2728692.jpg,chicken_quesadilla
Images\donuts\3126988.jpg,donuts
Images\grilled_cheese_sandwich\2735897.jpg,grilled_cheese_sandwich
Images\french_fries\2989888.jpg,french_fries
Images\chicken_quesadilla\3724134.jpg,chicken_quesadilla
Images\french_fries\203924.jpg,french_fries
Images\fried_rice\3515250.jpg,fried_rice
Images\chicken_wings\2746102.jpg,chicken_wings
Images\donuts\482227.jpg,donuts
Images\dumplings\1228546.jpg,dumplings
Images\grilled_cheese_sandwich\2719709.jpg,grilled_cheese_sandwich
Images\chicken_wings\916356.jpg,chicken_wings
Images\donuts\2912309.jpg,donuts
Images\chicken_wings\2254042.jpg,chicken_wings
Images\fried_rice\1485845.jpg,fried_rice
Images\fried_rice\1677058.jpg,fried_rice
Images\chicken_wings\1543000.jpg,chicken_wings
Images\chicken_wings\1074731.jpg,chicken_wings
Images\fish_and_chips\2266170.jpg,fish_and_chips
Images\club_sandwich\3311402.jpg,club_sandwich
Images\chicken_wings\2053850.jpg,chicken_wings
Images\chicken_quesadilla\310314.jpg,chicken_quesadilla
Images\chicken_quesadilla\604894.jpg,chicken_quesadilla
Images\chicken_wings\608028.jpg,chicken_wings
Images\escargots\3287353.jpg,escargots
Images\fish_and_chips\1288628.jpg,fish_and_chips
Images\escargots\3592345.jpg,escargots
Images\club_sandwich\215356.jpg,club_sandwich
Images\french_fries\3708237.jpg,french_fries
Images\fried_rice\554287.jpg,fried_rice
Images\grilled_cheese_sandwich\2028579.jpg,grilled_cheese_sandwich
Images\fried_rice\1100575.jpg,fried_rice
Images\chicken_wings\1203218.jpg,chicken_wings
Images\dumplings\786082.jpg,dumplings
Images\dumplings\512988.jpg,dumplings
Images\french_fries\2875570.jpg,french_fries
Images\fried_rice\3711009.jpg,fried_rice
Images\chicken_wings\1968726.jpg,chicken_wings
Images\chicken_quesadilla\2053353.jpg,chicken_quesadilla
Images\chicken_quesadilla\3771809.jpg,chicken_quesadilla
Images\escargots\2680073.jpg,escargots
Images\fried_rice\3824406.jpg,fried_rice
Images\donuts\551689.jpg,donuts
Images\donuts\2795392.jpg,donuts
Images\churros\709134.jpg,churros
Images\donuts\2209979.jpg,donuts
Images\dumplings\710090.jpg,dumplings
Images\chicken_wings\3052498.jpg,chicken_wings
Images\churros\3040078.jpg,churros
Images\grilled_cheese_sandwich\436342.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\424468.jpg,grilled_cheese_sandwich
Images\club_sandwich\3540693.jpg,club_sandwich
Images\fried_rice\3081971.jpg,fried_rice
Images\fish_and_chips\801805.jpg,fish_and_chips
Images\fried_rice\3254257.jpg,fried_rice
Images\churros\135419.jpg,churros
Images\fried_rice\2653265.jpg,fried_rice
Images\fish_and_chips\1159183.jpg,fish_and_chips
Images\donuts\98562.jpg,donuts
Images\grilled_cheese_sandwich\767715.jpg,grilled_cheese_sandwich
Images\fried_rice\695097.jpg,fried_rice
Images\fish_and_chips\3755943.jpg,fish_and_chips
Images\chicken_wings\3135801.jpg,chicken_wings
Images\fried_rice\2548475.jpg,fried_rice
Images\fish_and_chips\1331356.jpg,fish_and_chips
Images\donuts\239068.jpg,donuts
Images\club_sandwich\2095347.jpg,club_sandwich
Images\fish_and_chips\2349576.jpg,fish_and_chips
Images\donuts\2932014.jpg,donuts
Images\grilled_cheese_sandwich\2953376.jpg,grilled_cheese_sandwich
Images\club_sandwich\1586146.jpg,club_sandwich
Images\fried_rice\1311992.jpg,fried_rice
Images\chicken_quesadilla\274177.jpg,chicken_quesadilla
Images\french_fries\87125.jpg,french_fries
Images\chicken_quesadilla\2313692.jpg,chicken_quesadilla
Images\fried_rice\548889.jpg,fried_rice
Images\donuts\1678320.jpg,donuts
Images\escargots\1438304.jpg,escargots
Images\french_fries\3317868.jpg,french_fries
Images\churros\1765403.jpg,churros
Images\fried_rice\2030967.jpg,fried_rice
Images\escargots\2880569.jpg,escargots
Images\churros\1419004.jpg,churros
Images\grilled_cheese_sandwich\3028292.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\48380.jpg,grilled_cheese_sandwich
Images\french_fries\71701.jpg,french_fries
Images\escargots\1298161.jpg,escargots
Images\churros\995379.jpg,churros
Images\french_fries\2313315.jpg,french_fries
Images\chicken_wings\3342953.jpg,chicken_wings
Images\grilled_cheese_sandwich\1058496.jpg,grilled_cheese_sandwich
Images\club_sandwich\3084202.jpg,club_sandwich
Images\chicken_quesadilla\666835.jpg,chicken_quesadilla
Images\fried_rice\1862854.jpg,fried_rice
Images\dumplings\1151599.jpg,dumplings
Images\churros\1822128.jpg,churros
Images\chicken_wings\587248.jpg,chicken_wings
Images\fish_and_chips\3787360.jpg,fish_and_chips
Images\escargots\2891352.jpg,escargots
Images\churros\1130092.jpg,churros
Images\french_fries\3881337.jpg,french_fries
Images\dumplings\1787142.jpg,dumplings
Images\chicken_quesadilla\160122.jpg,chicken_quesadilla
Images\club_sandwich\465055.jpg,club_sandwich
Images\fish_and_chips\647236.jpg,fish_and_chips
Images\club_sandwich\488816.jpg,club_sandwich
Images\escargots\2109937.jpg,escargots
Images\fried_rice\870449.jpg,fried_rice
Images\dumplings\2770853.jpg,dumplings
Images\chicken_wings\1518315.jpg,chicken_wings
Images\grilled_cheese_sandwich\977481.jpg,grilled_cheese_sandwich
Images\escargots\2097684.jpg,escargots
Images\fried_rice\114567.jpg,fried_rice
Images\churros\644700.jpg,churros
Images\club_sandwich\3152663.jpg,club_sandwich
Images\grilled_cheese_sandwich\3281872.jpg,grilled_cheese_sandwich
Images\donuts\1820233.jpg,donuts
Images\chicken_wings\754883.jpg,chicken_wings
Images\french_fries\1793704.jpg,french_fries
Images\churros\2910273.jpg,churros
Images\fried_rice\3786263.jpg,fried_rice
Images\dumplings\3817772.jpg,dumplings
Images\fish_and_chips\1730402.jpg,fish_and_chips
Images\chicken_quesadilla\2099293.jpg,chicken_quesadilla
Images\fried_rice\3034238.jpg,fried_rice
Images\fish_and_chips\881742.jpg,fish_and_chips
Images\fish_and_chips\463619.jpg,fish_and_chips
Images\dumplings\369632.jpg,dumplings
Images\club_sandwich\1411472.jpg,club_sandwich
Images\fish_and_chips\535233.jpg,fish_and_chips
Images\escargots\3124548.jpg,escargots
Images\escargots\1757598.jpg,escargots
Images\fried_rice\3434228.jpg,fried_rice
Images\dumplings\2211192.jpg,dumplings
Images\donuts\1218134.jpg,donuts
Images\donuts\633545.jpg,donuts
Images\dumplings\991981.jpg,dumplings
Images\grilled_cheese_sandwich\226046.jpg,grilled_cheese_sandwich
Images\french_fries\1700344.jpg,french_fries
Images\french_fries\106608.jpg,french_fries
Images\donuts\2774483.jpg,donuts
Images\chicken_quesadilla\841607.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\136636.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\886769.jpg,grilled_cheese_sandwich
Images\chicken_wings\76354.jpg,chicken_wings
Images\dumplings\1506178.jpg,dumplings
Images\fried_rice\2583965.jpg,fried_rice
Images\escargots\635046.jpg,escargots
Images\escargots\3103402.jpg,escargots
Images\grilled_cheese_sandwich\2657791.jpg,grilled_cheese_sandwich
Images\chicken_wings\1123438.jpg,chicken_wings
Images\escargots\3688869.jpg,escargots
Images\dumplings\1128977.jpg,dumplings
Images\donuts\94874.jpg,donuts
Images\grilled_cheese_sandwich\1795469.jpg,grilled_cheese_sandwich
Images\donuts\521700.jpg,donuts
Images\escargots\1070932.jpg,escargots
Images\dumplings\1089109.jpg,dumplings
Images\grilled_cheese_sandwich\591510.jpg,grilled_cheese_sandwich
Images\donuts\279703.jpg,donuts
Images\fish_and_chips\2571738.jpg,fish_and_chips
Images\dumplings\1848509.jpg,dumplings
Images\grilled_cheese_sandwich\2935532.jpg,grilled_cheese_sandwich
Images\churros\2292954.jpg,churros
Images\chicken_wings\1165970.jpg,chicken_wings
Images\chicken_quesadilla\3716580.jpg,chicken_quesadilla
Images\club_sandwich\3396787.jpg,club_sandwich
Images\fried_rice\3150031.jpg,fried_rice
Images\escargots\961267.jpg,escargots
Images\fish_and_chips\3470365.jpg,fish_and_chips
Images\grilled_cheese_sandwich\902234.jpg,grilled_cheese_sandwich
Images\churros\1239292.jpg,churros
Images\escargots\3043309.jpg,escargots
Images\club_sandwich\3512212.jpg,club_sandwich
Images\chicken_quesadilla\2426357.jpg,chicken_quesadilla
Images\french_fries\1905719.jpg,french_fries
Images\fish_and_chips\1542365.jpg,fish_and_chips
Images\chicken_quesadilla\3742520.jpg,chicken_quesadilla
Images\dumplings\2178767.jpg,dumplings
Images\escargots\762624.jpg,escargots
Images\escargots\1480092.jpg,escargots
Images\grilled_cheese_sandwich\3720816.jpg,grilled_cheese_sandwich
Images\escargots\3130207.jpg,escargots
Images\fish_and_chips\1961013.jpg,fish_and_chips
Images\chicken_wings\723092.jpg,chicken_wings
Images\churros\1109507.jpg,churros
Images\escargots\2588258.jpg,escargots
Images\chicken_wings\1410120.jpg,chicken_wings
Images\churros\3022145.jpg,churros
Images\grilled_cheese_sandwich\845226.jpg,grilled_cheese_sandwich
Images\dumplings\1419066.jpg,dumplings
Images\fried_rice\3239945.jpg,fried_rice
Images\grilled_cheese_sandwich\2256728.jpg,grilled_cheese_sandwich
Images\donuts\1685506.jpg,donuts
Images\dumplings\2154990.jpg,dumplings
Images\chicken_quesadilla\870031.jpg,chicken_quesadilla
Images\churros\555011.jpg,churros
Images\french_fries\2941901.jpg,french_fries
Images\escargots\2339066.jpg,escargots
Images\churros\2223400.jpg,churros
Images\donuts\176831.jpg,donuts
Images\club_sandwich\3446969.jpg,club_sandwich
Images\club_sandwich\3899387.jpg,club_sandwich
Images\fish_and_chips\1720941.jpg,fish_and_chips
Images\chicken_quesadilla\1436680.jpg,chicken_quesadilla
Images\chicken_quesadilla\1230169.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\579710.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\1609192.jpg,grilled_cheese_sandwich
Images\fried_rice\2562929.jpg,fried_rice
Images\fried_rice\3464606.jpg,fried_rice
Images\churros\1842744.jpg,churros
Images\french_fries\3893313.jpg,french_fries
Images\churros\1480675.jpg,churros
Images\churros\2290494.jpg,churros
Images\club_sandwich\3057548.jpg,club_sandwich
Images\fried_rice\2461057.jpg,fried_rice
Images\chicken_quesadilla\1582720.jpg,chicken_quesadilla
Images\grilled_cheese_sandwich\2208945.jpg,grilled_cheese_sandwich
Images\chicken_quesadilla\2941246.jpg,chicken_quesadilla
Images\dumplings\266135.jpg,dumplings
Images\donuts\778563.jpg,donuts
Images\chicken_quesadilla\1141404.jpg,chicken_quesadilla
Images\fried_rice\230621.jpg,fried_rice
Images\french_fries\2031719.jpg,french_fries
Images\churros\3546196.jpg,churros
Images\dumplings\990443.jpg,dumplings
Images\club_sandwich\1232408.jpg,club_sandwich
Images\donuts\1264663.jpg,donuts
Images\escargots\1891670.jpg,escargots
Images\french_fries\3621286.jpg,french_fries
Images\grilled_cheese_sandwich\1205044.jpg,grilled_cheese_sandwich
Images\club_sandwich\165482.jpg,club_sandwich
Images\chicken_wings\1437465.jpg,chicken_wings
Images\club_sandwich\1137307.jpg,club_sandwich
Images\escargots\1897650.jpg,escargots
Images\chicken_wings\1552240.jpg,chicken_wings
Images\fish_and_chips\2268904.jpg,fish_and_chips
Images\club_sandwich\805686.jpg,club_sandwich
Images\dumplings\3446235.jpg,dumplings
Images\donuts\794976.jpg,donuts
Images\fish_and_chips\2207348.jpg,fish_and_chips
Images\donuts\2653753.jpg,donuts
Images\fried_rice\2908.jpg,fried_rice
Images\french_fries\607021.jpg,french_fries
Images\chicken_wings\2377089.jpg,chicken_wings
Images\churros\2227644.jpg,churros
Images\churros\1547922.jpg,churros
Images\fish_and_chips\2288389.jpg,fish_and_chips
Images\chicken_quesadilla\2925260.jpg,chicken_quesadilla
Images\fried_rice\119047.jpg,fried_rice
Images\churros\1306883.jpg,churros
Images\fish_and_chips\1609984.jpg,fish_and_chips
Images\fish_and_chips\950212.jpg,fish_and_chips
Images\club_sandwich\1367583.jpg,club_sandwich
Images\club_sandwich\1379357.jpg,club_sandwich
Images\club_sandwich\1645332.jpg,club_sandwich
Images\dumplings\1847170.jpg,dumplings
Images\fish_and_chips\109120.jpg,fish_and_chips
Images\fried_rice\2849497.jpg,fried_rice
Images\french_fries\3765135.jpg,french_fries
Images\grilled_cheese_sandwich\2003236.jpg,grilled_cheese_sandwich
Images\fish_and_chips\655998.jpg,fish_and_chips
Images\escargots\3448000.jpg,escargots
Images\dumplings\3834592.jpg,dumplings
Images\fried_rice\661778.jpg,fried_rice
Images\donuts\718628.jpg,donuts
Images\donuts\265589.jpg,donuts
Images\fried_rice\69248.jpg,fried_rice
Images\donuts\2208341.jpg,donuts
Images\fish_and_chips\1016232.jpg,fish_and_chips
Images\fish_and_chips\145846.jpg,fish_and_chips
Images\churros\1029669.jpg,churros
Images\club_sandwich\1387281.jpg,club_sandwich
Images\escargots\1334294.jpg,escargots
Images\dumplings\231024.jpg,dumplings
Images\dumplings\55070.jpg,dumplings
Images\churros\1502733.jpg,churros
Images\fried_rice\49075.jpg,fried_rice
Images\grilled_cheese_sandwich\1070510.jpg,grilled_cheese_sandwich
Images\dumplings\1598923.jpg,dumplings
Images\chicken_quesadilla\583054.jpg,chicken_quesadilla
Images\fish_and_chips\1468523.jpg,fish_and_chips
Images\grilled_cheese_sandwich\2581560.jpg,grilled_cheese_sandwich
Images\fish_and_chips\1515359.jpg,fish_and_chips
Images\dumplings\3215948.jpg,dumplings
Images\escargots\3606817.jpg,escargots
Images\chicken_quesadilla\3687866.jpg,chicken_quesadilla
Images\donuts\1509832.jpg,donuts
Images\churros\3479518.jpg,churros
Images\fish_and_chips\38171.jpg,fish_and_chips
Images\chicken_quesadilla\1389407.jpg,chicken_quesadilla
Images\churros\3077911.jpg,churros
Images\dumplings\2190263.jpg,dumplings
Images\chicken_quesadilla\3353459.jpg,chicken_quesadilla
Images\fried_rice\2597578.jpg,fried_rice
Images\club_sandwich\3642673.jpg,club_sandwich
Images\chicken_wings\2935271.jpg,chicken_wings
Images\chicken_wings\572328.jpg,chicken_wings
Images\donuts\857351.jpg,donuts
Images\churros\2497560.jpg,churros
Images\french_fries\2246387.jpg,french_fries
Images\churros\1179015.jpg,churros
Images\club_sandwich\2867182.jpg,club_sandwich
Images\fried_rice\2568832.jpg,fried_rice
Images\churros\2988332.jpg,churros
Images\dumplings\2199788.jpg,dumplings
Images\donuts\2650557.jpg,donuts
Images\donuts\2208114.jpg,donuts
Images\club_sandwich\2775843.jpg,club_sandwich
Images\escargots\2924529.jpg,escargots
Images\french_fries\847042.jpg,french_fries
Images\french_fries\2271466.jpg,french_fries
Images\fried_rice\2686657.jpg,fried_rice
Images\fish_and_chips\946237.jpg,fish_and_chips
Images\fried_rice\2815046.jpg,fried_rice
Images\escargots\89456.jpg,escargots
Images\dumplings\2812160.jpg,dumplings
Images\fish_and_chips\67185.jpg,fish_and_chips
Images\grilled_cheese_sandwich\722849.jpg,grilled_cheese_sandwich
Images\churros\2526456.jpg,churros
Images\chicken_quesadilla\3292457.jpg,chicken_quesadilla
Images\escargots\1650279.jpg,escargots
Images\grilled_cheese_sandwich\490095.jpg,grilled_cheese_sandwich
Images\fish_and_chips\281723.jpg,fish_and_chips
Images\churros\332509.jpg,churros
Images\donuts\799820.jpg,donuts
Images\chicken_quesadilla\850695.jpg,chicken_quesadilla
Images\fish_and_chips\1727465.jpg,fish_and_chips
Images\churros\644690.jpg,churros
Images\dumplings\797985.jpg,dumplings
Images\grilled_cheese_sandwich\698850.jpg,grilled_cheese_sandwich
Images\chicken_wings\593534.jpg,chicken_wings
Images\grilled_cheese_sandwich\778770.jpg,grilled_cheese_sandwich
Images\chicken_quesadilla\1062324.jpg,chicken_quesadilla
Images\churros\3527029.jpg,churros
Images\french_fries\2860811.jpg,french_fries
Images\chicken_quesadilla\2792777.jpg,chicken_quesadilla
Images\club_sandwich\603034.jpg,club_sandwich
Images\french_fries\2398418.jpg,french_fries
Images\grilled_cheese_sandwich\219201.jpg,grilled_cheese_sandwich
Images\french_fries\238410.jpg,french_fries
Images\french_fries\93653.jpg,french_fries
Images\club_sandwich\915980.jpg,club_sandwich
Images\churros\1930486.jpg,churros
Images\grilled_cheese_sandwich\15205.jpg,grilled_cheese_sandwich
Images\dumplings\2755028.jpg,dumplings
Images\donuts\1313900.jpg,donuts
Images\chicken_wings\3906320.jpg,chicken_wings
Images\fried_rice\2134358.jpg,fried_rice
Images\dumplings\509706.jpg,dumplings
Images\grilled_cheese_sandwich\283712.jpg,grilled_cheese_sandwich
Images\club_sandwich\1290943.jpg,club_sandwich
Images\grilled_cheese_sandwich\1801860.jpg,grilled_cheese_sandwich
Images\french_fries\3843922.jpg,french_fries
Images\fish_and_chips\2439668.jpg,fish_and_chips
Images\grilled_cheese_sandwich\930945.jpg,grilled_cheese_sandwich
Images\escargots\2610015.jpg,escargots
Images\chicken_wings\2129679.jpg,chicken_wings
Images\french_fries\3221251.jpg,french_fries
Images\grilled_cheese_sandwich\1537918.jpg,grilled_cheese_sandwich
Images\dumplings\1454759.jpg,dumplings
Images\chicken_quesadilla\1737799.jpg,chicken_quesadilla
Images\escargots\541787.jpg,escargots
Images\chicken_wings\2066275.jpg,chicken_wings
Images\chicken_quesadilla\3474453.jpg,chicken_quesadilla
Images\churros\2576018.jpg,churros
Images\escargots\142596.jpg,escargots
Images\churros\1887101.jpg,churros
Images\chicken_wings\513501.jpg,chicken_wings
Images\donuts\735864.jpg,donuts
Images\donuts\2494998.jpg,donuts
Images\grilled_cheese_sandwich\1305276.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\473381.jpg,grilled_cheese_sandwich
Images\fried_rice\167726.jpg,fried_rice
Images\churros\3632961.jpg,churros
Images\french_fries\1093724.jpg,french_fries
Images\donuts\417581.jpg,donuts
Images\grilled_cheese_sandwich\2732596.jpg,grilled_cheese_sandwich
Images\donuts\3716134.jpg,donuts
Images\donuts\3008535.jpg,donuts
Images\fish_and_chips\3126572.jpg,fish_and_chips
Images\escargots\3776757.jpg,escargots
Images\french_fries\2823936.jpg,french_fries
Images\escargots\1990395.jpg,escargots
Images\french_fries\1778153.jpg,french_fries
Images\fried_rice\2078562.jpg,fried_rice
Images\grilled_cheese_sandwich\2150660.jpg,grilled_cheese_sandwich
Images\grilled_cheese_sandwich\2365349.jpg,grilled_cheese_sandwich
Images\churros\1864508.jpg,churros
Images\dumplings\1446561.jpg,dumplings
Images\fried_rice\2543815.jpg,fried_rice
Images\french_fries\3167615.jpg,french_fries
Images\churros\479111.jpg,churros
Images\fried_rice\1873816.jpg,fried_rice
Images\chicken_wings\1653446.jpg,chicken_wings
Images\fish_and_chips\1853290.jpg,fish_and_chips
Images\french_fries\3919930.jpg,french_fries
Images\club_sandwich\1713270.jpg,club_sandwich
Images\chicken_wings\1093180.jpg,chicken_wings
Images\dumplings\3687248.jpg,dumplings
Images\escargots\3567306.jpg,escargots
Images\fried_rice\2479165.jpg,fried_rice
Images\french_fries\2596038.jpg,french_fries
Images\chicken_wings\3112407.jpg,chicken_wings
Images\chicken_wings\123447.jpg,chicken_wings
